 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
169,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,31937.557,2907.576,278.788,662.329,0.915,1.574,0.635,1.217,0,1,72420,2867.872,2718.470,375.265,4948.862,729.195,0.708,-0.163,0.358,-1.343,81.157,1.669E12,0.074,0.004,8.641E-5,1.206E-5,-1.349E-10,-4.750E-7,-3.651E-10,7.807,5.671,2.137,55.152
170,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,31937.557,2275.758,310.606,609.076,1.000,1.574,0.635,1.443,0,1,147135,2277.593,2671.170,6364.648,2378.820,242.345,-0.118,-0.092,-1.553,-1.543,3.467,2.372E12,0.059,7.447E-4,4.041E-6,3.916E-6,8.491E-12,8.201E-8,1.306E-11,7.118,6.402,0.716,55.316
171,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,118888.889,646.970,183.333,1206.944,1.000,1.131,0.884,1.311,0,1,278205,658.302,2775.131,15059.503,12274.635,-4402.501,-0.016,0.289,-1.717,-1.258,-36.224,2.373E13,0.098,0.001,4.957E-5,2.899E-5,5.402E-11,-7.204E-7,-1.098E-9,7.718,7.211,0.507,34.873
172,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,23737.374,2089.394,280.303,524.101,1.000,1.170,0.855,1.290,0,1,103275,2096.779,2696.756,3755.981,2539.134,-246.620,-0.230,0.236,-1.649,-1.541,-11.032,178046143080.723,0.061,1.616E-4,7.078E-6,3.918E-6,-1.307E-11,1.135E-8,1.596E-11,6.883,6.578,0.305,31.510
173,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,47750.230,2453.030,224.242,818.939,0.895,1.231,0.813,1.340,0,1,223890,2460.268,2764.630,4061.411,6647.747,-362.628,0.008,-0.106,-1.461,-1.497,-82.168,1.615E12,0.048,1.439E-4,1.576E-6,1.158E-6,-4.163E-13,1.060E-8,-1.507E-12,6.583,6.213,0.370,57.975
174,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,44242.424,1421.212,216.667,712.841,1.000,1.106,0.904,1.289,0,1,147900,1434.023,2764.864,5293.799,5547.573,-414.679,-0.205,0.101,-1.671,-1.465,-53.507,111255853985.936,0.073,3.439E-5,1.074E-6,3.596E-6,6.037E-13,1.731E-8,7.040E-12,6.987,6.871,0.116,40.198
175,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,94545.455,983.333,190.909,1046.858,1.000,1.330,0.752,1.364,0,1,262650,976.808,2793.645,13850.257,8958.640,76.089,-0.052,-0.190,-1.428,-1.633,0.891,6.291E12,0.087,3.472E-4,1.204E-5,3.564E-6,-1.896E-11,4.278E-8,1.361E-11,7.401,7.086,0.314,47.830
176,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,74977.043,2707.576,204.545,1021.018,0.904,1.620,0.617,1.201,0,1,244290,2710.549,2782.982,13925.128,6521.853,-467.601,-0.152,-0.035,-1.415,-1.770,-3.600,1.360E13,0.084,9.331E-4,8.579E-7,7.473E-6,4.141E-12,2.280E-7,-1.846E-11,7.516,6.964,0.552,57.907
177,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,47438.017,1639.394,213.636,760.591,1.000,1.302,0.768,1.268,0,1,127500,1648.976,2790.533,7391.990,4222.907,-517.602,-0.233,-0.534,-1.513,-1.244,-9.045,1.417E12,0.091,6.837E-4,6.903E-6,3.358E-5,-3.867E-10,-2.713E-8,3.343E-10,7.553,7.127,0.426,47.296
178,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,41873.278,2315.152,204.545,661.668,1.000,1.404,0.713,1.505,0,1,169320,2314.882,2786.852,6525.036,3288.495,58.001,0.111,0.011,-1.520,-1.521,1.026,1.776E12,0.058,3.659E-4,8.415E-6,2.736E-6,1.304E-11,1.721E-8,-1.495E-12,6.948,6.454,0.495,45.565
179,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,45270.891,1895.455,193.939,698.031,1.000,1.466,0.682,1.675,0,1,169065,1895.048,2789.261,6256.547,2997.585,-1219.696,0.074,-0.004,-1.266,-1.417,-18.408,2.802E12,0.055,5.798E-4,4.691E-6,9.069E-7,7.483E-13,9.938E-9,1.714E-12,6.980,6.299,0.681,60.886
180,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,35684.114,425.758,163.636,599.591,1.000,1.155,0.866,1.671,0,1,159885,431.828,2812.530,4418.170,3206.333,490.313,-0.097,0.308,-1.453,-1.376,19.490,388549053862.332,0.048,9.507E-5,4.577E-6,3.682E-7,-2.763E-13,-3.078E-9,-3.900E-13,6.524,6.225,0.299,59.195
181,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,57024.793,2071.212,151.515,853.832,0.983,2.130,0.470,1.468,0,1,201195,2084.155,2831.634,12240.226,3166.439,-585.228,-0.197,0.211,-1.362,-1.488,-3.675,1.684E13,0.077,0.002,4.247E-5,1.331E-5,1.334E-10,1.659E-7,2.869E-10,7.611,6.625,0.986,65.826
182,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,86391.185,319.697,96.970,1173.269,0.789,2.297,0.435,1.283,0,1,228735,323.835,2862.233,25704.497,2587.584,1312.844,-0.082,0.609,-1.532,-0.490,3.240,1.238E14,0.124,0.010,1.071E-4,3.189E-5,5.726E-10,-1.011E-6,1.774E-9,8.496,6.817,1.679,66.460
183,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,61239.669,1210.606,86.364,917.557,0.914,2.053,0.487,1.329,0,1,148155,1231.594,2873.820,14471.041,2186.435,27.833,-0.261,0.580,-1.492,-0.818,0.130,2.236E13,0.112,0.007,4.493E-4,1.120E-4,5.937E-9,-4.189E-7,2.442E-8,8.290,6.927,1.363,59.661
184,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,274086.318,2171.212,84.848,3678.400,0.255,9.518,0.105,1.089,0,1,603075,2144.912,2867.031,211405.904,805.033,-1940.655,-0.008,0.442,-1.141,0.157,-0.528,2.676E16,0.352,0.122,3.717E-5,7.219E-6,5.526E-11,-2.231E-7,-1.045E-10,10.134,6.099,4.035,85.731
185,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,30119.376,909.091,62.121,661.289,0.866,1.951,0.513,1.297,0,1,89505,905.392,2900.453,6514.266,640.225,663.442,0.045,1.031,-1.436,0.976,6.364,3.246E12,0.080,0.005,9.875E-5,1.914E-5,-3.993E-10,-8.136E-7,-7.300E-10,7.882,6.112,1.770,63.365
