 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
47,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,16513.910,230.198,2214.902,414.150,1.000,1.280,0.781,1.659,0,1,218280,240.288,722.788,1965.867,1418.986,156.414,-0.176,0.254,-1.355,-1.424,14.885,86644210509.571,0.016,8.331E-6,4.011E-7,1.483E-8,8.475E-16,4.173E-11,7.672E-16,4.881,4.609,0.272,52.632
48,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,16036.841,710.283,2205.058,413.047,1.000,1.211,0.826,1.386,0,1,207570,705.457,744.468,2269.939,1636.769,-204.616,0.176,-0.153,-1.563,-1.564,-16.438,117977591590.741,0.019,1.319E-5,2.570E-7,4.885E-8,2.870E-15,1.297E-10,4.661E-15,5.169,4.887,0.282,30.640
49,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,41174.681,1800.697,2150.538,665.283,1.000,1.030,0.971,1.673,0,1,392445,1803.391,796.476,3392.847,4746.523,-74.549,-0.010,0.058,-1.209,-1.448,-86.857,727855391998.890,0.021,1.204E-5,8.457E-7,1.654E-7,-1.953E-14,5.084E-10,5.871E-14,5.278,5.034,0.244,44.124
50,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,12050.567,478.570,2189.156,324.752,1.000,1.042,0.959,1.773,0,1,172380,475.046,755.847,1221.513,1042.318,-210.049,0.102,-0.050,-1.386,-1.320,-33.450,35957378297.517,0.013,7.020E-6,5.374E-8,6.424E-9,-1.170E-16,1.432E-12,-2.350E-17,4.660,4.365,0.295,39.873
51,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,462536.258,105.255,1114.645,5248.092,0.211,10.745,0.093,1.201,0,1,2845290,128.637,1722.116,2273.038,377025.235,5032.103,-0.061,0.234,-1.094,-1.069,89.231,3.999E17,0.133,0.017,1.346E-4,1.246E-4,1.613E-8,1.639E-5,-3.113E-11,8.730,5.021,3.709,86.685
52,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,34936.093,803.423,2121.763,644.563,1.000,1.076,0.930,1.291,0,1,336600,805.589,832.415,4176.736,4344.619,-300.079,0.037,-0.085,-1.502,-1.577,-52.814,130726555604.552,0.025,3.428E-6,8.389E-7,5.109E-8,9.369E-15,-9.092E-11,4.908E-15,5.444,5.338,0.106,18.689
53,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,18055.208,332.425,2155.081,467.935,1.000,1.922,0.520,1.575,0,1,248880,334.969,785.058,3583.711,929.513,-626.647,-0.018,0.079,-1.375,-1.478,-12.638,2.144E12,0.018,1.391E-4,4.357E-8,1.352E-8,2.767E-16,1.093E-10,-1.764E-16,5.583,4.464,1.119,67.989
54,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,16211.155,555.808,2149.780,473.563,0.908,2.175,0.460,1.368,0,1,207315,556.014,795.709,3924.627,942.595,-448.114,0.143,-0.088,-1.491,-1.587,-8.364,2.010E12,0.023,2.256E-4,8.994E-10,2.399E-7,3.230E-15,3.578E-9,-1.409E-15,5.947,4.854,1.093,60.590
55,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,22293.778,970.771,2117.219,553.874,0.913,1.200,0.833,1.268,0,1,234600,969.299,825.193,3498.683,2141.452,621.881,-0.079,0.296,-1.517,-1.425,21.251,795064339895.539,0.024,6.158E-5,2.080E-8,1.620E-7,7.141E-15,-1.108E-9,-6.116E-15,5.675,5.186,0.489,43.246
56,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,53401.855,1334.999,2093.745,777.049,1.000,1.701,0.588,1.483,0,1,369240,1336.360,847.933,9726.151,3394.631,-853.817,-0.004,0.043,-1.583,-1.397,-7.547,1.588E13,0.036,3.154E-4,2.372E-7,1.153E-8,-2.906E-16,-1.480E-10,5.287E-16,6.416,5.624,0.792,47.481
57,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,31458.998,362.714,2086.930,582.489,1.000,1.176,0.850,1.518,0,1,311100,373.663,860.263,4009.721,2683.645,40.565,-0.191,0.100,-1.455,-1.437,1.751,549109979261.050,0.022,1.824E-5,1.202E-6,5.385E-9,-2.687E-16,-3.942E-12,-3.398E-16,5.369,5.078,0.290,38.089
58,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,7183.551,675.451,2120.248,294.578,1.000,1.074,0.931,1.338,0,1,120870,675.352,820.932,783.465,796.869,-31.431,0.107,0.264,-1.449,-1.435,-51.019,499353232.026,0.013,2.828E-7,7.837E-8,2.231E-8,5.563E-16,4.041E-12,7.489E-16,4.446,4.388,0.059,44.293
59,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,46227.479,2266.394,2052.855,786.099,0.940,1.043,0.959,1.291,0,1,412845,2269.287,895.837,5799.574,5435.833,-122.503,-0.085,0.100,-1.625,-1.559,-16.982,79404662616.079,0.027,1.128E-6,6.771E-7,1.871E-7,-6.348E-14,-1.425E-10,-2.017E-14,5.502,5.445,0.056,19.975
60,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,41124.222,1510.677,2067.242,659.593,1.000,1.482,0.675,1.649,0,1,386070,1517.183,886.558,5783.746,3246.216,-604.138,-0.047,-0.259,-1.432,-1.429,-12.731,3.050E12,0.023,5.300E-5,6.753E-7,2.077E-8,6.689E-17,1.419E-10,-2.459E-15,5.619,5.154,0.464,55.836
61,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,208589.027,2813.872,1440.254,3162.647,0.262,9.469,0.106,1.195,0,1,1227315,2794.721,1514.628,915.790,159179.841,-617.561,0.369,-0.051,-0.015,-1.191,-89.776,3.074E16,0.130,0.017,1.814E-5,7.546E-6,8.264E-11,5.914E-7,-3.107E-11,8.699,4.976,3.723,85.403
62,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,41771.017,1981.675,2053.612,717.473,1.000,1.353,0.739,1.383,0,1,398820,1979.359,894.974,6049.553,3639.092,-71.112,-0.004,0.089,-1.558,-1.622,-1.688,2.325E12,0.024,3.666E-5,7.206E-8,3.327E-8,6.374E-16,-1.306E-10,1.500E-15,5.604,5.236,0.367,47.888
63,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,28385.576,2417.083,2037.710,609.319,0.961,1.144,0.874,1.259,0,1,294015,2415.322,923.159,2947.642,3791.684,-64.994,0.113,-0.439,-1.568,-1.325,-85.622,214426332576.453,0.023,8.437E-6,1.206E-7,6.713E-7,3.682E-14,1.948E-9,-1.874E-13,5.371,5.187,0.184,45.207
64,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,16472.625,525.519,2074.057,475.641,0.915,1.810,0.553,1.310,0,1,201960,534.382,871.627,2872.972,1170.283,-95.039,-0.391,0.128,-1.155,-1.640,-3.185,592809134610.466,0.020,7.196E-5,3.893E-7,5.666E-7,2.296E-13,4.549E-9,1.345E-13,5.513,4.861,0.652,56.493
65,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,11307.441,1101.772,2074.814,359.503,1.000,1.466,0.682,1.427,0,1,170850,1098.137,871.551,1770.770,929.325,-107.477,0.046,-0.028,-1.453,-1.636,-7.165,128861321253.849,0.016,2.584E-5,5.966E-8,2.374E-10,3.371E-19,7.827E-13,-8.271E-19,5.065,4.583,0.481,50.398
66,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,8545.948,2098.289,2077.843,316.667,1.000,1.278,0.783,1.399,0,1,111435,2097.259,870.766,1357.302,721.149,-347.175,-0.114,-0.286,-1.618,-1.239,-23.752,98821931929.818,0.019,7.141E-5,6.683E-7,2.490E-7,-6.144E-14,-2.086E-9,-8.085E-14,5.440,4.736,0.705,37.836
