 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
102,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,18546.269,1292.203,1118.092,449.258,1.000,1.069,0.935,1.542,0,1,242505,1288.533,1755.105,2288.749,1721.837,-599.959,0.114,0.229,-1.450,-1.357,-32.356,427097986525.869,0.017,2.995E-5,5.346E-7,8.236E-10,-1.664E-17,3.244E-12,4.644E-18,5.140,4.644,0.496,44.590
103,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,42332.530,929.599,1090.083,746.434,0.955,1.421,0.704,1.178,0,1,366435,917.857,1791.022,7243.363,4397.128,171.597,0.154,0.072,-1.463,-1.708,3.438,3.012E12,0.032,6.121E-5,1.922E-7,2.177E-7,2.642E-14,1.703E-9,-3.585E-14,5.987,5.624,0.363,49.114
104,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,83757.344,1124.905,1000.757,1061.966,0.933,1.207,0.829,1.359,0,1,517140,1104.954,1875.937,8021.984,11190.865,-2945.820,0.397,-0.104,-1.350,-1.511,-59.137,2.314E13,0.037,1.673E-4,4.262E-6,1.903E-7,-7.244E-14,1.467E-9,1.554E-13,6.326,5.802,0.524,42.783
105,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,20643.641,1316.427,1029.523,498.074,1.000,1.443,0.693,1.371,0,1,227715,1320.425,1862.103,1724.403,3421.043,-280.367,-0.246,-0.224,-1.441,-1.474,-80.856,727096456952.684,0.023,6.158E-5,3.247E-7,1.681E-7,-8.846E-16,3.500E-10,3.926E-14,5.608,5.085,0.523,57.100
106,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,28560.934,1454.958,993.944,579.373,1.000,1.573,0.636,1.637,0,1,276420,1451.623,1891.785,4311.554,1625.019,800.667,-0.065,-0.255,-1.308,-1.295,15.399,2.704E12,0.021,1.280E-4,4.947E-7,2.399E-8,2.572E-15,-8.946E-12,4.584E-16,5.715,4.870,0.845,64.663
107,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,72527.809,889.478,886.450,930.355,1.000,1.252,0.799,1.377,0,1,511785,896.823,1988.916,7051.869,9665.079,660.184,-0.096,0.063,-1.534,-1.500,76.597,4.387E12,0.033,3.273E-5,1.587E-6,1.206E-7,5.273E-14,6.420E-11,-1.662E-15,5.943,5.687,0.255,32.535
108,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,44450.532,292.203,959.879,766.717,0.950,2.104,0.475,1.595,0,1,383010,294.708,1918.906,8791.617,2076.739,1037.900,-0.139,-0.003,-1.173,-1.383,8.589,1.892E13,0.028,3.367E-4,8.357E-7,4.384E-7,2.653E-13,6.435E-9,-7.803E-15,6.226,5.116,1.110,67.920
109,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,48099.729,1651.779,899.319,710.197,1.000,1.410,0.709,1.621,0,1,387855,1647.229,1976.043,3611.998,6186.448,-829.050,0.143,0.095,-1.388,-1.269,-73.608,3.637E12,0.025,6.233E-5,1.063E-6,4.589E-8,9.509E-15,-5.103E-11,-3.510E-15,5.731,5.265,0.466,50.318
110,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,84458.761,136.260,856.170,990.978,1.000,1.163,0.860,1.470,0,1,523260,139.165,2015.073,6479.732,10578.390,1611.468,-0.053,0.238,-1.330,-1.531,70.910,1.423E13,0.033,9.929E-5,9.597E-7,5.864E-7,3.766E-13,5.250E-12,-2.274E-13,6.092,5.636,0.456,32.414
111,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,107633.001,2319.455,774.413,1252.552,0.862,1.929,0.518,1.737,0,1,638775,2299.204,2098.611,4650.129,20437.556,76.327,0.159,-0.136,-1.329,-1.301,89.723,1.592E14,0.039,6.109E-4,1.830E-6,4.799E-7,2.507E-13,7.092E-9,-3.734E-13,6.680,5.612,1.068,68.920
