,Area_CF,Perim.,Ext.,Disp.,Elong.,Eccentr.,Orient.,Area_SL,ens_location,sample_id
5550,9032,394.4811387,0.445518845,0.170080342,0.275438503,1.02719E+16,21.07673053,8962.533294,proximal,prox-sub-DYM34-8-sam-34-8-2
5551,36782.5,762.7045915,0.207395885,0.184772149,0.022623736,9.17277E+16,24.61417939,36856.42236,proximal,prox-sub-DYM34-8-sam-34-8-2
5552,8753,416.3033433,1.21242464,0.220124325,0.992300315,1.41729E+16,27.05089494,8632.469939,proximal,prox-sub-DYM34-8-sam-34-8-2
5553,27306,663.3971726,0.3381616,0.149513392,0.188648208,6.68146E+16,16.78622437,27358.5909,proximal,prox-sub-DYM34-8-sam-34-8-2
5554,12508,462.2166132,0.673780969,0.137057664,0.536723305,5.08188E+16,18.14092134,12517.82089,proximal,prox-sub-DYM34-8-sam-34-8-2
5555,22770.5,598.8788164,0.165402767,0.086282846,0.079119921,9.47499E+16,22.6329472,22776.6372,proximal,prox-sub-DYM34-8-sam-34-8-2
5556,11524.5,740.9423352,3.140566902,0.551468767,2.589098134,4.3133E+16,44.16702868,11654.6963,proximal,prox-sub-DYM34-8-sam-34-8-2
5557,25914.5,626.5064984,0.487111854,0.066690251,0.420421603,8.1897E+16,40.62254727,25938.79728,proximal,prox-sub-DYM34-8-sam-34-8-2
5558,23297,610.5065949,0.346227158,0.07803158,0.268195578,1.2455E+18,19.86404169,23396.44457,proximal,prox-sub-DYM34-8-sam-34-8-2
5559,10947,419.0716346,0.175227435,0.082470973,0.092756462,6.62284E+17,16.78636927,10925.85367,proximal,prox-sub-DYM34-8-sam-34-8-2
5560,27667,669.0347117,0.62710966,0.074127537,0.552982123,5.91331E+17,-16.68506448,27601.54778,proximal,prox-sub-DYM34-8-sam-34-8-2
5561,7795,405.9525357,0.870571492,0.25568342,0.614888072,1.21982E+17,-13.95078687,7791.338474,proximal,prox-sub-DYM34-8-sam-34-8-2
5562,17566,528.0843671,0.164569511,0.090001071,0.07456844,2.96389E+17,-17.2678726,17573.26144,proximal,prox-sub-DYM34-8-sam-34-8-2
5563,29449.5,655.4252994,0.314839669,0.131856726,0.182982943,4.11851E+16,-37.36363987,29388.24492,proximal,prox-sub-DYM34-8-sam-34-8-2
5564,1222.5,216.6281175,2.157215575,0.455272601,1.701942974,7.66929E+16,5.881333301,1240.078036,proximal,prox-sub-DYM34-8-sam-34-8-2
5565,107256,1728.918183,2.368602376,0.151895068,2.216707307,1.27866E+18,-29.24152876,107471.2302,proximal,prox-sub-DYM34-8-sam-34-8-2
5566,52886.5,942.8124911,0.647460478,0.116675737,0.530784741,9.46791E+17,-20.16866123,52925.85106,proximal,prox-sub-DYM34-8-sam-34-8-2
5567,8624,411.186951,0.515916386,0.354082585,0.161833801,9.00371E+16,-11.47159118,8687.42284,proximal,prox-sub-DYM34-8-sam-34-8-2
5568,29457.5,850.9711642,0.745157947,0.486608468,0.258549478,3.86034E+16,17.11851544,29587.75529,proximal,prox-sub-DYM34-8-sam-34-8-2
5569,25343,616.7470736,0.186965262,0.049851917,0.137113345,4.92115E+16,7.534128496,25432.06905,proximal,prox-sub-DYM34-8-sam-34-8-2
5570,17297,508.0523017,0.366442787,0.046978013,0.319464774,1.64788E+17,22.78294547,17395.47544,proximal,prox-sub-DYM34-8-sam-34-8-2
5571,7713.5,417.1266128,0.79300156,0.352910597,0.440090964,1.97864E+15,-43.69796425,7759.155375,proximal,prox-sub-DYM34-8-sam-34-8-2
5572,17718,575.1377541,0.471128717,0.367414794,0.103713923,6.91914E+15,-44.44691221,17749.69997,proximal,prox-sub-DYM34-8-sam-34-8-2
5573,8683,393.4782199,0.59766118,0.174712707,0.422948472,1.7065E+16,31.16183968,8688.568938,proximal,prox-sub-DYM34-8-sam-34-8-2
5574,17514,536.6024307,0.88650546,0.044021663,0.842483797,2.1751E+16,28.51397392,17559.64452,proximal,prox-sub-DYM34-8-sam-34-8-2
5575,8837.5,405.1195708,1.0226784,0.147908055,0.874770345,1.7244E+16,-48.94624079,8831.899318,proximal,prox-sub-DYM34-8-sam-34-8-2
5576,11453.5,452.9314059,0.364182721,0.236591395,0.127591326,7.97752E+16,-16.44968904,11469.08293,proximal,prox-sub-DYM34-8-sam-34-8-2
5577,30059,955.5226937,1.584169828,0.523987684,1.060182144,2.41739E+17,-17.69370921,30053.27169,proximal,prox-sub-DYM34-8-sam-34-8-2
5578,14573.5,488.8886779,0.548073014,0.152556661,0.395516353,1.36562E+17,-12.37704355,14516.62488,proximal,prox-sub-DYM34-8-sam-34-8-2
5579,13494.5,456.3471718,0.170803418,0.106044847,0.064758571,1.47882E+16,58.42214075,13482.78544,proximal,prox-sub-DYM34-8-sam-34-8-2
5580,26306,629.3664496,0.209668112,0.112261975,0.097406136,2.34798E+16,66.10714907,26353.62647,proximal,prox-sub-DYM34-8-sam-34-8-2
5581,24470,596.6649855,0.193036364,0.041882796,0.151153569,1.46247E+16,58.91086871,24563.40549,proximal,prox-sub-DYM34-8-sam-34-8-2
5582,4545,288.1402529,0.64530287,0.127079597,0.518223273,2.00047E+16,-19.09135889,4589.015756,proximal,prox-sub-DYM34-8-sam-34-8-2
5583,28939.5,655.5258942,0.553492641,0.042668423,0.510824218,5.23892E+17,-1.681394809,28955.07892,proximal,prox-sub-DYM34-8-sam-34-8-2
5584,11214,461.2457632,0.793243522,0.179751417,0.613492106,2.47272E+17,-0.011527832,11207.69234,proximal,prox-sub-DYM34-8-sam-34-8-2
5585,6759.5,323.6049823,0.255433738,0.075857818,0.17957592,1.46478E+17,2.592197944,6761.9782,proximal,prox-sub-DYM34-8-sam-34-8-2
5586,8164,398.0991092,0.973834638,0.405793203,0.568041434,9.29073E+15,6.048698837,8128.199688,proximal,prox-sub-DYM34-8-sam-34-8-2
5587,26302,672.3462353,1.005862069,0.277109121,0.728752948,2.4301E+16,9.996157649,26252.82359,proximal,prox-sub-DYM34-8-sam-34-8-2
5588,18833.5,547.120458,0.146021644,0.101521243,0.044500401,3.30192E+17,25.61924115,18833.99119,proximal,prox-sub-DYM34-8-sam-34-8-2
5589,8032,419.2432935,1.503703914,0.148212007,1.355491907,1.20042E+17,29.497401,8170.532642,proximal,prox-sub-DYM34-8-sam-34-8-2
5590,20657,578.7553801,0.439348683,0.096812868,0.342535815,2.74707E+17,26.95515478,20613.9374,proximal,prox-sub-DYM34-8-sam-34-8-2
5591,22321.5,588.0773655,0.262659887,0.054419046,0.208240841,9.64757E+12,-55.64721236,22315.79149,proximal,prox-sub-DYM34-8-sam-34-8-2
5592,27801,656.5573235,0.580604394,0.052356417,0.528247976,4.13314E+14,23.22665714,27813.76137,proximal,prox-sub-DYM34-8-sam-34-8-2
5593,25552,613.5098268,0.247669172,0.090490894,0.157178279,5.95703E+14,49.38137947,25556.97859,proximal,prox-sub-DYM34-8-sam-34-8-2
5594,23742.5,602.089493,0.303644655,0.083986841,0.219657814,7.20056E+16,-5.439112659,23707.29527,proximal,prox-sub-DYM34-8-sam-34-8-2
5595,25838.5,723.7437368,1.143801404,0.243502648,0.900298756,9.9277E+16,-10.72193953,25798.72881,proximal,prox-sub-DYM34-8-sam-34-8-2
5596,4579,282.0817078,0.350260865,0.180696217,0.169564648,5.1827E+14,67.2488275,4593.609989,proximal,prox-sub-DYM34-8-sam-34-8-2
5597,22730,589.1321503,0.580229997,0.045312952,0.534917045,4.16137E+15,75.065974,22701.90918,proximal,prox-sub-DYM34-8-sam-34-8-2
5598,33721.5,693.9227455,0.075342191,0.051904533,0.023437658,1.57814E+18,-4.287935401,33697.69982,proximal,prox-sub-DYM34-8-sam-34-8-2
5599,17422.5,547.1770057,0.859690687,0.194731045,0.664959642,1.08173E+18,-4.951528917,17463.19591,proximal,prox-sub-DYM34-8-sam-34-8-2
5600,11908.5,458.6731884,0.948749405,0.094520007,0.854229398,1.21034E+16,37.94493451,11822.00087,proximal,prox-sub-DYM34-8-sam-34-8-2
5601,12587.5,474.6800204,0.640092153,0.162563143,0.47752901,1.70438E+16,-9.676480328,12584.31123,proximal,prox-sub-DYM34-8-sam-34-8-2
5602,12303,427.875392,0.221839674,0.046036098,0.175803576,2.73865E+16,-8.490577444,12310.35065,proximal,prox-sub-DYM34-8-sam-34-8-2
5603,21230,566.1052122,0.214852593,0.116982833,0.097869759,2.8359E+16,-3.853898209,21190.43454,proximal,prox-sub-DYM34-8-sam-34-8-2
5604,16015.5,487.5520616,0.358215534,0.057493991,0.300721544,3.30715E+16,0.264943324,16032.86485,proximal,prox-sub-DYM34-8-sam-34-8-2
5605,11594,439.4147751,0.663351764,0.117458557,0.545893207,2.57206E+17,5.486202298,11575.67156,proximal,prox-sub-DYM34-8-sam-34-8-2
5606,21561,749.8170401,1.20905609,0.537312754,0.671743335,5.88362E+17,8.433613585,21510.09898,proximal,prox-sub-DYM34-8-sam-34-8-2
5607,13245,466.3653516,0.449932768,0.112557595,0.337375172,1.71768E+16,1.75692202,13250.03898,proximal,prox-sub-DYM34-8-sam-34-8-2
5608,3081,246.9075906,1.056837657,0.22883148,0.828006177,9.66267E+16,18.48444374,3128.84754,proximal,prox-sub-DYM34-8-sam-34-8-2
5609,9669.5,406.4890384,0.369457474,0.2311288,0.138328674,2.54273E+17,17.9733774,9671.921022,proximal,prox-sub-DYM34-8-sam-34-8-2
5610,16753,524.3125894,0.44294923,0.110858055,0.332091175,5.94859E+17,2.862324838,16808.87085,proximal,prox-sub-DYM34-8-sam-34-8-2
5611,8631.5,418.1442875,0.978980211,0.530588321,0.44839189,3.32353E+17,1.259692006,8662.264702,proximal,prox-sub-DYM34-8-sam-34-8-2
5612,18143.5,745.028578,2.024007912,0.568522534,1.455485378,5.79786E+17,-1.84345465,18107.26968,proximal,prox-sub-DYM34-8-sam-34-8-2
5613,17934,529.5999054,0.523698067,0.060922482,0.462775585,6.77077E+17,-0.109107649,17958.20956,proximal,prox-sub-DYM34-8-sam-34-8-2
5614,34904.5,691.3540003,0.054486649,0.027049897,0.027436752,9.84111E+17,3.622240402,34975.84662,proximal,prox-sub-DYM34-8-sam-34-8-2
5615,23001,582.2216785,0.23311236,0.042439011,0.190673348,8.62539E+17,3.032119845,22994.32844,proximal,prox-sub-DYM34-8-sam-34-8-2
5616,21946.5,579.7384276,0.441353346,0.115063706,0.32628964,8.78574E+17,6.094636595,21951.29069,proximal,prox-sub-DYM34-8-sam-34-8-2
5617,29059,670.0826178,0.237069843,0.136243033,0.10082681,7.72127E+17,-1.621439715,29054.88785,proximal,prox-sub-DYM34-8-sam-34-8-2
5618,48236,1178.743249,2.054465176,0.387208249,1.667256927,4.63581E+14,-47.38666998,48178.86606,proximal,prox-sub-DYM34-8-sam-34-8-2
5619,21166,568.8360541,0.383540421,0.117348038,0.266192383,9.4822E+14,-32.34329455,21189.15066,proximal,prox-sub-DYM34-8-sam-34-8-2
5620,8410.5,389.0665377,0.649031802,0.22734185,0.421689952,1.53344E+14,-33.68552455,8405.612179,proximal,prox-sub-DYM34-8-sam-34-8-2
5621,20544.5,558.0340101,0.377721961,0.072231876,0.305490085,1.24036E+18,10.77897302,20588.80576,proximal,prox-sub-DYM34-8-sam-34-8-2
5622,18632,534.3742831,0.164579261,0.093045697,0.071533564,2.34765E+17,-21.05705169,18644.85625,proximal,prox-sub-DYM34-8-sam-34-8-2
5623,26437.5,628.073422,0.220123998,0.085786238,0.13433776,2.43544E+17,-22.78092952,26478.30209,proximal,prox-sub-DYM34-8-sam-34-8-2
5624,15278,510.6874707,0.961777164,0.132253824,0.82952334,1.60248E+17,-26.09224329,15246.68628,proximal,prox-sub-DYM34-8-sam-34-8-2
5625,11720.5,436.3276914,0.235914094,0.208837047,0.027077047,3.68176E+17,15.73677649,11708.64618,proximal,prox-sub-DYM34-8-sam-34-8-2
5626,24768,621.6536411,0.487226309,0.224807993,0.262418316,1.02286E+18,16.58157819,24708.72678,proximal,prox-sub-DYM34-8-sam-34-8-2
5627,26893.5,656.5140406,0.358636678,0.171097375,0.187539302,9.84387E+17,18.92243303,27091.81426,proximal,prox-sub-DYM34-8-sam-34-8-2
5628,13740.5,469.1863111,0.824218732,0.055310856,0.768907876,6.59171E+17,-4.988905957,13788.93441,proximal,prox-sub-DYM34-8-sam-34-8-2
5629,7621.5,354.6181466,0.815143062,0.041414755,0.773728307,2.79296E+16,-16.26465481,7626.136092,proximal,prox-sub-DYM34-8-sam-34-8-2
5630,13201,470.8664808,0.792533846,0.078062852,0.714470994,3.73636E+16,-19.29201714,13131.99088,proximal,prox-sub-DYM34-8-sam-34-8-2
5631,15465.5,505.896429,0.189781376,0.108257821,0.081523555,5.06016E+16,-23.25373697,15467.85821,proximal,prox-sub-DYM34-8-sam-34-8-2
5632,29797,657.6100721,0.448267935,0.062669727,0.385598207,1.40191E+17,-21.88861694,29892.88231,proximal,prox-sub-DYM34-8-sam-34-8-2
5633,4294,300.8612572,1.564695997,0.0965799,1.468116096,7.91654E+12,4.949441802,4297.8675,proximal,prox-sub-DYM34-8-sam-34-8-2
5634,26162,623.0431229,0.325532573,0.110212691,0.215319882,3.76567E+14,-8.429647413,26148.34623,proximal,prox-sub-DYM34-8-sam-34-8-2
5635,7619,361.5065716,0.66793163,0.213736554,0.454195076,3.48263E+17,-2.246053163,7614.779578,proximal,prox-sub-DYM34-8-sam-34-8-2
5636,27717.5,918.8792735,1.727037635,0.395558574,1.331479061,5.81492E+15,-22.72992128,27682.0517,proximal,prox-sub-DYM34-8-sam-34-8-2
5637,25339.5,627.353411,0.443851876,0.107641554,0.336210321,7.0111E+15,-40.14254931,25432.22045,proximal,prox-sub-DYM34-8-sam-34-8-2
5638,20497,569.0951736,0.197165314,0.080202369,0.116962944,9.41893E+15,43.10017121,20510.79161,proximal,prox-sub-DYM34-8-sam-34-8-2
5639,14942.5,473.4542692,0.173559786,0.057137854,0.116421931,3.17508E+15,46.27289928,14975.03986,proximal,prox-sub-DYM34-8-sam-34-8-2
5640,5188,301.0940277,0.600592169,0.151940899,0.44865127,2.37362E+16,-29.06783103,5180.36296,proximal,prox-sub-DYM34-8-sam-34-8-2
5641,33286,828.4372485,0.72114432,0.283258169,0.437886152,6.05495E+17,-11.4088685,33321.85537,proximal,prox-sub-DYM34-8-sam-34-8-2
5642,7172,360.5490241,0.531677555,0.153156103,0.378521452,9.80549E+16,-13.34867643,7192.954954,proximal,prox-sub-DYM34-8-sam-34-8-2
5643,13240,447.6448893,0.423433844,0.066924648,0.356509196,1.66781E+17,-10.36039712,13161.78943,proximal,prox-sub-DYM34-8-sam-34-8-2
5644,29116,682.5749813,0.168079617,0.102627822,0.065451796,1.05639E+18,17.49914024,29184.39011,proximal,prox-sub-DYM34-8-sam-34-8-2
5645,7134,391.8597857,0.735392604,0.318789321,0.416603283,2.71298E+17,15.05367319,7141.390385,proximal,prox-sub-DYM34-8-sam-34-8-2
5646,16056,509.0780684,0.445175089,0.17056458,0.274610509,9.13094E+16,16.74033075,16054.69067,proximal,prox-sub-DYM34-8-sam-34-8-2
5647,18886,538.6108728,0.166521082,0.063650086,0.102870996,2.51668E+17,-1.964787662,18895.84869,proximal,prox-sub-DYM34-8-sam-34-8-2
5648,16380,503.9824624,0.550222469,0.055765594,0.494456875,1.69062E+17,-3.444041468,16366.37482,proximal,prox-sub-DYM34-8-sam-34-8-2
5649,23579,592.311108,0.617395221,0.027052474,0.590342747,3.41809E+17,-5.609456055,23536.58344,proximal,prox-sub-DYM34-8-sam-34-8-2
5650,22050.5,568.5562337,0.064949267,0.061713904,0.003235363,1.02221E+16,-24.54954574,22023.41917,proximal,prox-sub-DYM34-8-sam-34-8-2
5651,7696,395.3790467,0.779592893,0.245343362,0.534249531,5.4735E+14,-74.66333724,7656.060302,proximal,prox-sub-DYM34-8-sam-34-8-2
5652,14687,486.102651,0.549247535,0.153008665,0.39623887,2.76526E+17,-9.396953358,14643.77893,proximal,prox-sub-DYM34-8-sam-34-8-2
5653,13396,488.9126425,0.400841158,0.227253897,0.17358726,1.88059E+17,-10.86493121,13342.87292,proximal,prox-sub-DYM34-8-sam-34-8-2
5654,9009,423.3363187,1.084977514,0.312770463,0.772207052,1.37065E+17,-13.14624289,9001.500626,proximal,prox-sub-DYM34-8-sam-34-8-2
5655,9585.5,395.3515215,0.359720959,0.113382369,0.24633859,4.32332E+17,-13.30195957,9580.233182,proximal,prox-sub-DYM34-8-sam-34-8-2
5656,24517,604.8558448,0.546468758,0.041389897,0.50507886,8.53497E+17,-13.56262555,24462.44592,proximal,prox-sub-DYM34-8-sam-34-8-2
5657,7624.5,391.9420075,1.427489363,0.190934774,1.236554589,3.00312E+17,-15.25660816,7638.793889,proximal,prox-sub-DYM34-8-sam-34-8-2
5658,7608.5,388.8552585,0.570123268,0.481805562,0.088317706,1.53095E+15,-80.28694326,7637.597072,proximal,prox-sub-DYM34-8-sam-34-8-2
5659,16242.5,481.618343,0.173241012,0.025338691,0.147902321,3.35689E+15,-89.9366393,16280.40309,proximal,prox-sub-DYM34-8-sam-34-8-2
5660,7593.5,401.6065658,0.519870524,0.274154552,0.245715971,3.97767E+15,11.68893809,7670.890689,proximal,prox-sub-DYM34-8-sam-34-8-2
5661,9104,412.8641323,0.273752484,0.232653611,0.041098872,1.94441E+17,20.30570995,9125.232276,proximal,prox-sub-DYM34-8-sam-34-8-2
5662,17235.5,524.1461713,0.239109647,0.122586011,0.116523636,2.44811E+17,-21.13764243,17168.54804,proximal,prox-sub-DYM34-8-sam-34-8-2
5663,8190.5,381.4675676,0.721091863,0.140204875,0.580886988,9.21881E+16,-22.19339149,8206.06168,proximal,prox-sub-DYM34-8-sam-34-8-2
5664,16953,511.9453717,0.211215395,0.082384366,0.128831029,2.05398E+17,-17.33938023,16955.52748,proximal,prox-sub-DYM34-8-sam-34-8-2
5665,32198.5,677.0936489,0.218029056,0.043595475,0.174433581,1.59816E+17,-13.2872927,32186.03592,proximal,prox-sub-DYM34-8-sam-34-8-2
5666,21467.5,635.3712147,1.051014131,0.132146845,0.918867286,1.61161E+17,-10.21098063,21461.83115,proximal,prox-sub-DYM34-8-sam-34-8-2
5667,9958.5,429.6091482,0.522393861,0.22221911,0.300174751,5.86623E+16,-8.957758562,9933.231366,proximal,prox-sub-DYM34-8-sam-34-8-2
5668,14131,484.2174293,0.26793224,0.115031969,0.152900271,2.07755E+16,-57.38717682,14152.14528,proximal,prox-sub-DYM34-8-sam-34-8-2
5669,5708,365.2327322,1.872741049,0.096852871,1.775888177,1.10003E+17,27.49555202,5705.292498,proximal,prox-sub-DYM34-8-sam-34-8-2
5670,28906.5,639.5794027,0.197815093,0.047076194,0.150738899,1.63063E+17,-9.345922974,28868.23966,proximal,prox-sub-DYM34-8-sam-34-8-2
5671,10622,425.4304007,0.933820932,0.057451253,0.876369679,9.36817E+16,-24.16818596,10585.43456,proximal,prox-sub-DYM34-8-sam-34-8-2
5672,11357.5,458.0321307,0.692881388,0.226556411,0.466324977,1.14033E+17,-26.71964834,11324.81311,proximal,prox-sub-DYM34-8-sam-34-8-2
5673,6520.5,343.8771844,0.529505324,0.177599271,0.351906053,5.36443E+16,-27.87967874,6592.419284,proximal,prox-sub-DYM34-8-sam-34-8-2
5674,12677,447.7628907,0.542925966,0.123954755,0.418971211,1.08761E+16,20.59197543,12659.79851,proximal,prox-sub-DYM34-8-sam-34-8-2
5675,24673.5,611.5270698,0.217097721,0.11391436,0.103183361,2.81649E+16,27.55995873,24676.79425,proximal,prox-sub-DYM34-8-sam-34-8-2
5676,25468.5,612.5069617,0.477147188,0.038538009,0.438609179,1.73278E+16,32.25739381,25440.24086,proximal,prox-sub-DYM34-8-sam-34-8-2
5677,7197,369.6949218,1.173080789,0.102847122,1.070233667,2.24474E+16,-0.185205373,7216.979106,proximal,prox-sub-DYM34-8-sam-34-8-2
5678,15219,497.6512274,0.386317026,0.134869906,0.25144712,4.04274E+16,-14.04511416,15282.17217,proximal,prox-sub-DYM34-8-sam-34-8-2
5679,9975.5,410.0656364,0.282013051,0.133181911,0.14883114,1.97654E+16,-18.04159982,9965.32211,proximal,prox-sub-DYM34-8-sam-34-8-2
5680,19046,536.6223824,0.516141087,0.089921049,0.426220038,5.83625E+16,-18.42332945,18964.59943,proximal,prox-sub-DYM34-8-sam-34-8-2
5681,5658,300.3405323,0.488057673,0.075133705,0.412923968,1.38331E+17,-9.175327479,5658.285826,proximal,prox-sub-DYM34-8-sam-34-8-2
5682,33213,688.2186325,0.080167546,0.058441473,0.021726073,1.14755E+16,2.821443017,33181.8293,proximal,prox-sub-DYM34-8-sam-34-8-2
5683,23974,596.0116611,0.121554486,0.074609857,0.046944629,3.38178E+15,6.749377188,23989.22175,proximal,prox-sub-DYM34-8-sam-34-8-2
5684,9331,391.9206936,0.998601657,0.035107469,0.963494188,1.25636E+15,-4.624991861,9391.197413,proximal,prox-sub-DYM34-8-sam-34-8-2
5685,22617,592.6528242,0.250623053,0.133021983,0.11760107,2.94494E+17,2.196839553,22563.23133,proximal,prox-sub-DYM34-8-sam-34-8-2
5686,11343,433.0519984,0.620797023,0.108985042,0.511811981,1.63245E+17,-0.847567374,11416.28218,proximal,prox-sub-DYM34-8-sam-34-8-2
5687,16283.5,489.2649452,0.315889525,0.053431732,0.262457793,6.98785E+13,86.22802547,16318.28867,proximal,prox-sub-DYM34-8-sam-34-8-2
5688,16396,512.119764,0.654220103,0.13524297,0.518977133,7.88844E+13,-59.7050488,16377.83353,proximal,prox-sub-DYM34-8-sam-34-8-2
5689,6945.5,359.9176418,1.128814847,0.078579613,1.050235234,3.09441E+16,-36.37682136,6956.872392,proximal,prox-sub-DYM34-8-sam-34-8-2
5690,15875,546.448453,1.311936343,0.056514802,1.25542154,9.74103E+16,-37.17328358,16016.80433,proximal,prox-sub-DYM34-8-sam-34-8-2
5691,18691,537.8196135,0.166911313,0.060135049,0.106776264,1.00024E+17,-33.38626576,18649.57993,proximal,prox-sub-DYM34-8-sam-34-8-2
5692,15516,507.1875435,0.316768788,0.150683529,0.166085259,4.42838E+14,86.39320633,15493.02544,proximal,prox-sub-DYM34-8-sam-34-8-2
5693,15631.5,525.9762352,0.414944162,0.211972749,0.202971413,5.15454E+14,-77.6622226,15706.24811,proximal,prox-sub-DYM34-8-sam-34-8-2
5694,10559,430.4953695,0.248637213,0.195253692,0.053383521,1.91616E+17,14.90288755,10568.23022,proximal,prox-sub-DYM34-8-sam-34-8-2
5695,40629.5,753.2239305,0.307349105,0.040535616,0.266813489,1.74614E+16,17.52854862,40562.86847,proximal,prox-sub-DYM34-8-sam-34-8-2
5696,12699.5,471.1945683,0.370654955,0.153911223,0.216743732,1.47446E+17,-30.67113417,12751.59838,proximal,prox-sub-DYM34-8-sam-34-8-2
5697,20816,553.460918,0.132777277,0.033302732,0.099474545,1.19038E+16,73.46559572,20763.99524,proximal,prox-sub-DYM34-8-sam-34-8-2
5698,9908.5,415.1242411,0.839544461,0.083136698,0.756407763,6.49238E+17,-3.083712834,9855.425392,proximal,prox-sub-DYM34-8-sam-34-8-2
5699,10912,435.0759529,1.077004825,0.046574209,1.030430616,3.83415E+16,-27.80960532,10910.85296,proximal,prox-sub-DYM34-8-sam-34-8-2
5700,3205,310.0186195,1.161099339,0.964783157,0.196316182,1.08066E+15,77.21009412,3199.905616,proximal,prox-sub-DYM34-8-sam-34-8-2
5701,18412.5,520.1663369,0.164359261,0.077392842,0.08696642,6.91854E+15,82.92188629,18438.60252,proximal,prox-sub-DYM34-8-sam-34-8-2
5702,24830,591.9005908,0.10970838,0.038787359,0.070921022,4.05809E+16,-15.30524753,24798.27685,proximal,prox-sub-DYM34-8-sam-34-8-2
5703,8497,386.6442274,0.65457571,0.156043694,0.498532016,1.36746E+16,34.8239632,8462.870902,proximal,prox-sub-DYM34-8-sam-34-8-2
5704,12811,460.1680655,0.363510116,0.087208984,0.276301132,2.81858E+16,-10.13736641,12813.55959,proximal,prox-sub-DYM34-8-sam-34-8-2
5705,17034.5,523.4584243,0.857150302,0.02661704,0.830533262,1.12199E+17,-3.000390449,16938.27318,proximal,prox-sub-DYM34-8-sam-34-8-2
5706,17153.5,521.7878487,0.335640924,0.118359332,0.217281591,8.71258E+16,-5.750797886,17247.83622,proximal,prox-sub-DYM34-8-sam-34-8-2
5707,7078.5,347.2594017,0.841813712,0.097137141,0.744676571,1.26057E+17,-13.90947845,7029.066725,proximal,prox-sub-DYM34-8-sam-34-8-2
5708,11187,432.2518076,0.621500631,0.0847327,0.53676793,1.74357E+17,-15.62531678,11258.19257,proximal,prox-sub-DYM34-8-sam-34-8-2
5709,17449.5,550.9828434,0.414223879,0.210315393,0.203908487,7.33665E+14,-52.78351471,17474.55621,proximal,prox-sub-DYM34-8-sam-34-8-2
5710,12229,454.7189436,0.622850907,0.085913236,0.53693767,1.58602E+14,-46.15055876,12329.72228,proximal,prox-sub-DYM34-8-sam-34-8-2
5711,2952,312.2736391,1.907577688,0.536560661,1.371017027,3.45953E+15,69.63425101,2970.71024,proximal,prox-sub-DYM34-8-sam-34-8-2
5712,11612,434.3609143,0.379641722,0.104101684,0.275540038,6.92115E+15,87.52658725,11620.45568,proximal,prox-sub-DYM34-8-sam-34-8-2
5713,25471,645.2455036,0.666597259,0.109343202,0.557254057,1.16722E+16,-85.47085638,25450.36725,proximal,prox-sub-DYM34-8-sam-34-8-2
5714,9062,400.9543513,0.665412505,0.220442669,0.444969836,1.12021E+17,-19.00725348,9093.141532,proximal,prox-sub-DYM34-8-sam-34-8-2
5715,4239.5,315.3731545,1.416962875,0.369630021,1.047332854,3.24325E+15,24.01975446,4219.932836,proximal,prox-sub-DYM34-8-sam-34-8-2
5716,12360.5,448.8178196,0.45399273,0.088648336,0.365344394,1.13045E+16,-11.62672722,12446.72269,proximal,prox-sub-DYM34-8-sam-34-8-2
5717,23683.5,588.5514856,0.179594251,0.122356949,0.057237302,5.73502E+16,-1.988433929,23634.83296,proximal,prox-sub-DYM34-8-sam-34-8-2
5718,9525.5,393.026719,0.478937167,0.078359326,0.400577842,2.35367E+16,3.993510184,9553.872928,proximal,prox-sub-DYM34-8-sam-34-8-2
5719,10201.5,407.8765376,0.160928836,0.131902939,0.029025897,1.84053E+16,0.891843832,10206.00269,proximal,prox-sub-DYM34-8-sam-34-8-2
5720,6615,366.2184133,1.060582016,0.394129995,0.666452021,9.08472E+14,-10.88243925,6592.412471,proximal,prox-sub-DYM34-8-sam-34-8-2
5721,16902,491.1178622,0.047217829,0.033778128,0.013439701,1.03273E+15,-13.44986807,16940.59036,proximal,prox-sub-DYM34-8-sam-34-8-2
5722,13022.5,455.6646817,0.586173291,0.086177464,0.499995826,1.00503E+17,30.23858139,12969.37517,proximal,prox-sub-DYM34-8-sam-34-8-2
5723,12972,460.3308461,0.474744179,0.104953106,0.369791072,1.10257E+15,-44.00044548,12999.1389,proximal,prox-sub-DYM34-8-sam-34-8-2
5724,11577,427.113967,0.393375932,0.080273926,0.313102005,2.9045E+14,-35.57380399,11494.21684,proximal,prox-sub-DYM34-8-sam-34-8-2
5725,16689,511.8917937,0.588096925,0.071736212,0.516360713,8.47599E+17,13.64767695,16765.25932,proximal,prox-sub-DYM34-8-sam-34-8-2
5726,4889,346.0413341,1.951850781,0.238846831,1.71300395,1.24726E+14,40.74150852,4842.26405,proximal,prox-sub-DYM34-8-sam-34-8-2
5727,7040,350.9178126,0.491754439,0.249607713,0.242146725,3.38425E+14,29.44310573,7044.034887,proximal,prox-sub-DYM34-8-sam-34-8-2
5728,17841.5,539.572383,0.73063173,0.116086823,0.614544907,1.74491E+15,-58.32198521,17848.303,proximal,prox-sub-DYM34-8-sam-34-8-2
5729,25650,604.074525,0.18659247,0.033262651,0.153329818,1.2897E+17,9.256708667,25689.95321,proximal,prox-sub-DYM34-8-sam-34-8-2
