,area,perim,eccentr,orient,ext,disp,elong,ens_location,sample_id
6218,46339.312,787.204,6.03E+12,-12.124,6.291,5.6,0.691,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6219,12377.933,385.177,8413232961,8.144,4.85,4.718,0.132,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6220,11690.27,404.384,5.8212E+11,75.369,6.261,4.601,1.66,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6221,24329.514,530.343,6.7725E+11,-17.771,5.535,5.066,0.469,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6222,27644.05,600.507,3.08E+12,-9.65,5.924,5.186,0.738,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6223,23288.851,503.521,1.35E+12,76.579,5.778,5.033,0.745,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6224,55780.924,774.457,1.93E+12,-23.748,5.682,5.43,0.251,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6225,85407.735,972.391,2.78E+13,-86.969,5.914,5.332,0.581,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6226,12996.829,370.315,52691555281,85.794,5.011,4.758,0.253,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6227,68417.877,852.272,2.03E+12,-24.202,5.739,5.529,0.211,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6228,48344.996,782.098,2.84E+12,-84.681,5.873,5.585,0.288,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6229,21427.577,480.184,1.35E+12,-9.985,5.664,4.932,0.732,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6230,72718.062,913.63,1.14E+13,-14.415,5.826,5.39,0.435,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6231,60239.272,842.847,4.78E+12,-79.195,6.045,5.716,0.328,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6232,56622.165,800.707,4.57E+12,-80.292,5.599,5.242,0.357,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6233,547952.742,4730.728,3.73E+17,88.337,8.565,5.159,3.406,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6234,38110.279,690.434,5.05E+12,7.899,5.791,5.174,0.618,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6235,2228.028,200.279,29615560006,-89.18,6.086,3.634,2.452,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6236,47221.813,771.949,1.23E+13,-85.542,6.033,5.292,0.741,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6237,6647.408,262.282,2790261709,89.887,4.745,4.602,0.143,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6238,98995.955,1167.159,3.82E+13,61.466,6.044,5.498,0.546,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6239,33761.957,683.884,2.55E+12,11.396,5.585,5.057,0.528,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6240,15967.533,427.847,9383787302,-41.695,4.853,4.766,0.087,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6241,12313.751,364.411,28531486175,70.07,4.934,4.706,0.228,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6242,39882.157,661.408,25111600435,-82.17,5.204,5.155,0.049,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6243,23082.552,524.591,70276815862,-81.404,5.227,5.097,0.13,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6244,20904.953,490.155,1635765793,-76.151,4.869,4.846,0.023,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6245,60294.285,977.575,1.10E+14,-86.371,7.157,5.152,2.004,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6246,148789.627,1452.259,6.06E+13,-15.928,6.127,5.74,0.387,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6247,42279.809,774.357,3.31E+12,-86.507,6.068,5.679,0.389,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6248,21624.707,492.385,1.03664E+11,71.964,5.245,5.068,0.177,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6249,28785.57,581.147,3.60E+12,-21.205,5.621,4.688,0.933,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6250,17019.657,482.566,2.62435E+11,13.623,5.188,4.819,0.369,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6251,34300.627,730.9,1.06E+13,89.754,5.985,5.095,0.89,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6252,57433.608,926.251,5.33E+12,68.732,6.192,5.872,0.321,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6253,99440.644,1125.287,4.44E+12,16.253,5.848,5.679,0.168,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6254,190439.079,1547.812,1.24E+14,84.043,6.625,6.274,0.35,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6255,49303.14,782.009,1.15E+12,-52.31,5.831,5.616,0.215,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6256,49777.627,766.045,1.12E+13,-73.468,6.064,5.381,0.682,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6257,20474.018,478.347,6.0151E+11,88.991,5.291,4.74,0.551,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6258,62302.261,850.462,6.22E+12,-89.446,5.936,5.588,0.348,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6259,16238.014,415.95,60541422955,12.434,5.005,4.81,0.195,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6260,23036.708,550.069,1.71E+12,-83.334,5.518,4.687,0.831,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6261,53071.532,734.484,3.21E+12,-31.37,5.757,5.363,0.394,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6262,59707.48,892.854,2.49E+12,-77.299,5.748,5.513,0.235,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6263,26502.529,562.738,7.21338E+11,-69.706,5.017,4.632,0.385,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6264,15431.156,389.496,6.15839E+11,70.327,5.219,4.468,0.751,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6265,69816.125,892.397,9.83E+12,-3.081,6.061,5.679,0.382,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6266,25993.659,588.027,2.11E+12,-87.115,5.476,4.83,0.645,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6267,26360.412,565.057,1.34E+12,-76.532,5.59,5.064,0.526,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6268,37010.019,620.7,1.84E+12,-63.376,5.54,5.055,0.485,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6269,69247.657,967.489,3.35E+12,-88.447,5.746,5.539,0.207,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6270,55780.924,801.431,1.58E+12,-41.349,5.727,5.53,0.197,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6271,34988.29,619.231,2.06E+12,-73.042,5.719,5.121,0.598,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6272,17748.58,408.766,1.60216E+11,-45.685,4.871,4.431,0.439,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6273,27719.693,568.148,2.27E+12,-87.417,5.814,5.158,0.656,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6274,30628.507,625.25,1.79E+12,-3.409,5.422,4.943,0.479,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6275,20217.29,539.883,1.50E+12,5.922,5.673,4.998,0.676,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6276,22280.279,512.846,9.29533E+11,76.391,5.44,4.875,0.566,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6277,66460.33,916.837,3.59E+13,84.944,6.321,5.555,0.766,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6278,90290.142,1020.739,7.45E+12,-20.696,6.05,5.829,0.221,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6279,155239.906,1367.438,1.31E+14,-80.148,6.353,5.907,0.446,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6280,5840.55,249.955,3710781903,36.258,4.29,4.065,0.224,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6281,11681.101,385.544,5.16638E+11,2.97,5.458,4.695,0.763,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6282,29088.142,580.995,1.35E+12,-89.776,5.454,4.928,0.526,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6283,46852.767,784.543,1096209014,86.175,5.829,5.823,0.006,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6284,38681.04,705.206,9.02905E+11,81.943,5.458,5.144,0.314,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6285,31889.222,595.679,2.68E+12,89.224,5.762,5.153,0.609,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6286,55700.697,860.433,1.38E+13,10.227,5.926,5.318,0.607,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6287,58643.894,832.598,1.30E+12,38.577,6.062,5.896,0.166,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6288,27630.296,564.296,3.73E+12,-77.062,5.655,4.696,0.958,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6289,54951.144,818.345,1.19E+13,-76.928,6.383,5.776,0.607,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6290,37775.617,736.741,4.88E+12,-86.123,5.701,5.125,0.576,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6291,48088.268,748.155,1.06E+13,-74.499,5.965,5.172,0.792,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6292,22275.694,494.222,1.79081E+11,-87.877,5.295,5.043,0.252,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6293,9792.32,346.028,1.79765E+11,78.62,5.051,4.336,0.715,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6294,60046.727,846.027,5.23E+12,-73.741,5.992,5.682,0.31,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6295,39036.332,726.644,1.15E+12,85.606,5.722,5.404,0.318,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6296,58973.973,870.188,7.89E+12,2.194,6.095,5.668,0.427,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6297,26569.003,658.254,9.31E+12,-6.502,6.055,4.742,1.313,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6298,28352.342,563.41,1.49E+12,-87.422,5.451,5.015,0.436,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6299,146073.359,1412.465,4.63E+12,37.796,5.83,5.723,0.107,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6300,64612.809,891.358,7.83906E+11,65.938,5.644,5.526,0.117,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6301,16723.962,473.33,1.37521E+11,85.753,5.056,4.775,0.281,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6302,20827.018,480.488,7.55839E+11,89.309,5.345,4.827,0.519,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6303,28565.518,606.715,1.44E+12,-3.935,5.588,5.143,0.445,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6304,58673.693,883.098,4.42E+12,-13.33,5.793,5.478,0.315,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6305,25924.892,527.593,1.27E+12,86.885,5.623,5.067,0.555,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6306,42745.127,760.991,7.49E+12,-0.229,6.059,5.522,0.537,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6307,16437.436,438.185,2.20758E+11,81.319,5.108,4.634,0.473,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6308,8194.65,292.778,20629128559,70.186,4.511,4.218,0.292,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6309,21688.889,512.846,5.59486E+11,-12.58,5.212,4.77,0.441,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6310,220272.188,2096.795,4.62E+15,-89.42,8.136,6.287,1.848,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6311,36427.797,656.391,1.31E+12,66.077,5.581,5.248,0.334,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6312,22449.902,549.12,6.13935E+11,-0.257,5.791,5.393,0.398,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6313,42396.712,732.826,4.84621E+11,48.36,5.334,5.166,0.168,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6314,11236.412,354.96,1.95775E+11,80.116,5.005,4.356,0.649,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6315,20629.888,496.946,1.67E+12,89.41,5.441,4.582,0.859,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6316,14826.013,410.046,6.05033E+11,-21.094,5.454,4.617,0.837,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6317,46600.624,805.105,1.67E+13,-9.769,6.041,5.288,0.753,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6318,29486.986,575.306,8.04256E+11,68.913,5.435,5.045,0.39,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6319,35758.472,677.031,6.17571E+11,-28.383,5.678,5.471,0.208,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6320,21546.772,497.769,3.63268E+11,64.574,5.197,4.821,0.376,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6321,29475.525,639.871,1.16E+13,-2.439,6.316,5.096,1.22,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6322,10211.794,337.311,1.36431E+11,-1.538,4.918,4.289,0.629,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6323,70265.398,973.178,6.07E+13,8.002,6.288,5.422,0.865,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6324,14750.37,398.149,2.73804E+11,-8.765,5.228,4.712,0.515,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6325,61263.89,829.696,4.09E+12,-78.454,5.777,5.485,0.292,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6326,63844.918,924.756,2.21E+12,-6.19,5.857,5.671,0.186,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6327,59895.441,830.861,8.36E+12,-0.951,5.929,5.401,0.528,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6328,59560.778,834.194,1.82E+13,4.548,6.181,5.552,0.629,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6329,23930.67,550.956,8.39309E+11,-1.767,5.407,4.95,0.457,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6330,40842.593,706.828,1.23E+12,-5.907,5.709,5.436,0.273,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6331,7445.097,312.137,13428179721,30.294,4.594,4.355,0.239,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6332,39334.319,655.567,4.61E+12,-3.081,5.659,5.131,0.528,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6333,31522.469,713.556,3.04E+13,-1.846,6.389,4.921,1.468,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6334,58568.251,838.869,1.62E+12,-32.293,5.701,5.453,0.247,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6335,63448.366,869.338,1.10E+12,14.79,5.511,5.349,0.162,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6336,64722.835,825.388,5.89E+12,-29.186,5.702,5.202,0.5,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6337,37814.584,677.068,1.52E+12,72.665,5.487,5.142,0.345,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6338,242149.038,1802.543,1.57E+14,87.399,6.523,6.223,0.3,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6339,60156.753,897.656,4.25368E+11,-77.592,5.639,5.548,0.091,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6340,11408.328,373.951,1.71269E+11,74.759,5.459,4.938,0.521,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6341,17349.736,462.105,20859472155,78.641,4.918,4.812,0.106,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6342,12932.647,366.615,2.02968E+11,75.831,4.933,4.291,0.642,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6343,13789.934,397.719,4.24632E+11,8.214,5.611,4.982,0.628,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6344,258451.234,1863.308,1.28E+13,77.655,5.972,5.889,0.084,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6345,39279.306,727.442,4.83E+12,-81.482,5.652,5.075,0.578,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6346,74130.063,955.96,4.74E+13,-12.782,6.276,5.455,0.82,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6347,52741.454,778.22,6.85E+12,5.39,5.793,5.337,0.456,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6348,60136.123,898.301,4.88791E+11,44.415,5.587,5.491,0.096,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6349,19398.971,480.577,24907941398,-83.817,5.07,4.976,0.093,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6350,19944.517,474.217,8.52714E+11,-19.516,5.414,4.776,0.638,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6351,49456.718,788.647,1.36E+13,86.962,5.961,5.285,0.676,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6352,27318.556,558.33,1.71907E+11,0.268,5.112,4.928,0.184,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6353,14234.623,430.875,1.2447E+11,-88.679,5.025,4.633,0.392,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6354,26039.503,583.136,5.76E+12,-5.876,6.005,4.988,1.016,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6355,42456.309,679.424,3.26E+12,30.815,5.678,5.151,0.528,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6356,57456.53,797.275,5.55755E+11,-3.312,5.902,5.778,0.124,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6357,19162.874,502.382,58703550303,87.471,5.238,5.091,0.147,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6358,20978.304,462.535,3.73924E+11,72.71,5.329,4.941,0.387,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6359,54279.527,764.397,1.67E+12,-36.663,5.627,5.4,0.227,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6360,17342.859,453.63,1.49259E+11,15.939,5.073,4.781,0.292,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6361,13707.414,432.434,1.7347E+11,4.175,5.103,4.706,0.397,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6362,56237.074,773.633,5.89E+12,9.935,6.214,5.797,0.417,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6363,14184.194,430.875,1.67E+12,3.357,5.906,4.731,1.175,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6364,41369.802,749.005,2.95E+12,45.046,5.738,5.31,0.428,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6365,54327.663,774.977,5.29E+12,-81.483,5.953,5.541,0.412,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6366,16338.871,472.837,5.25286E+11,2.763,5.594,4.806,0.788,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6367,138295.891,1304.396,4.56E+13,85.851,6.53,6.032,0.498,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6368,83088.019,954.034,1.04E+13,44.459,6.098,5.753,0.345,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6369,86168.749,1128.619,7.89E+13,-5.411,6.207,5.398,0.809,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6370,33695.483,686.025,2.48E+12,-8.386,6.006,5.545,0.462,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6371,1284955.482,5839.747,5.16E+17,-3.267,7.756,5.75,2.006,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6372,27925.991,590.966,1.45E+12,-84.649,5.558,5.04,0.518,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6373,31632.495,648.587,6.24E+12,0.425,5.923,5.207,0.716,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6374,85882.223,953.362,6.84E+12,18.59,5.878,5.624,0.254,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6375,38804.819,698.998,7.35E+12,5.189,5.946,5.249,0.697,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6376,9872.547,308.348,32340957954,12.28,4.763,4.467,0.296,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6377,71613.217,970.517,5.67E+13,14.167,6.401,5.381,1.021,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6378,24822.339,510.312,6.10678E+11,-13.584,5.338,4.91,0.428,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6379,102438.854,1074.608,3.40E+13,40.609,6.094,5.49,0.604,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6380,39169.28,712.491,1.02E+13,-5.178,5.817,4.823,0.993,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6381,57740.764,955.036,5.42E+13,2.91,6.221,5.16,1.061,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6382,17787.548,458.799,1.31377E+11,-2.428,5.413,5.148,0.264,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6383,51865.83,795.438,1.15E+13,10.378,6.123,5.458,0.665,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6384,236666.073,1955.287,6.90E+14,-12.193,6.437,5.571,0.867,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6385,32010.709,632.471,2.93E+12,-6.418,5.694,5.106,0.587,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6386,24542.69,520.802,1.98E+12,-15.101,5.898,5.138,0.76,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6387,78301.885,1078.791,1.37E+14,-10.63,6.544,5.349,1.194,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6388,59560.778,995.958,5.22E+13,-1.153,6.271,5.184,1.086,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6389,122550.702,1357.85,7.57E+13,21.644,6.295,5.213,1.082,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6390,42864.322,791.334,8.37E+12,5.917,6.135,5.249,0.886,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6391,38956.105,722.514,6.80E+12,3.554,6.167,5.427,0.74,proximal,prox-sub-DYM34-8-sam-34-8-3-left
6392,46703.774,765.641,1.06E+13,-39.741,6.77,3.278,3.492,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6393,236569.8,2566.147,6.42E+15,0.835,7.569,5.628,1.941,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6394,207825.489,1968.212,1.33E+15,-0.849,6.924,5.747,1.177,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6395,61247.845,817.128,2.17E+12,-30.258,5.819,5.544,0.275,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6396,34016.393,686.697,3.73E+12,-9.489,6.27,5.395,0.875,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6397,50758.693,836.235,9.93E+12,-22.785,6.162,5.501,0.661,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6398,3254.938,249.829,67724815442,7.439,6.175,3.356,2.819,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6399,50611.991,944.534,1.15E+13,69.073,6.525,5.238,1.287,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6400,82244.486,930.24,1.12E+13,-45.852,6.019,5.636,0.383,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6401,38733.76,687.254,5.51309E+11,-17.689,5.292,5.081,0.212,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6402,55551.703,788.254,1.22E+13,-67.017,6.068,5.309,0.758,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6403,88708.517,988.076,3.34E+13,-31.24,6.031,5.351,0.68,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6404,57506.958,818.812,1.05E+13,-73.675,5.924,5.299,0.625,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6405,11827.802,354.288,1.56541E+11,-9.226,5.219,4.667,0.552,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6406,70925.554,856.035,5.91E+12,-72.087,5.862,5.527,0.335,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6407,16526.832,466.109,7.03984E+11,-89.626,5.548,4.655,0.893,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6408,55070.339,889.611,56125399882,82.405,5.566,5.53,0.036,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6409,12584.232,356.125,2.24078E+11,-75.423,5.169,4.516,0.653,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6410,62818.008,865.639,7.18E+12,-17.081,5.773,5.385,0.389,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6411,70982.859,885.15,8.5935E+11,51.941,5.896,5.774,0.122,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6412,25869.879,523.463,5.61664E+11,-65.599,5.414,5.056,0.358,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6413,59707.48,830,4.58E+12,-74.768,5.981,5.653,0.328,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6414,20100.387,493.12,3.76668E+11,88.349,5.153,4.747,0.406,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6415,43957.706,668.02,1.36E+12,30.214,5.428,5.113,0.315,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6416,65144.601,942.735,2.17E+13,-80.566,6.78,6.023,0.757,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6417,57896.634,855.353,7.44E+12,-78.703,6.38,5.859,0.521,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6418,60624.364,947.788,5.33E+12,9.255,5.747,5.419,0.328,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6419,201347.705,1536.372,1.31E+14,-43.592,6.347,5.935,0.412,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6420,157942.421,1369.653,3.56E+13,-14.594,6.118,5.83,0.288,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6421,49346.692,751.12,1.14E+13,-15.282,5.922,5.117,0.804,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6422,35132.699,626.111,7.9716E+11,-16.618,5.474,5.188,0.286,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6423,36473.642,684.163,3.10E+12,-76.896,5.915,5.433,0.482,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6424,105418.727,1125.198,3.63E+13,-50.697,6.036,5.536,0.5,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6425,47943.859,728.087,1.12E+13,-25.526,5.989,5.271,0.718,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6426,66098.16,889.889,1.18E+12,-32.967,5.643,5.47,0.173,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6427,59047.323,877.84,7.08467E+11,-5.213,5.464,5.334,0.13,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6428,131004.372,1244.24,2.13E+14,1.138,6.576,5.833,0.742,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6429,45550.792,727.657,1.30E+12,55.104,5.733,5.458,0.275,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6430,47141.586,795.223,1.14E+13,-85.797,6.713,5.84,0.873,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6431,42786.387,766.034,9.14818E+11,40.226,6.169,5.9,0.269,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6432,34043.899,713.404,5.92E+12,7.936,5.736,4.948,0.788,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6433,70049.93,889.128,2.08E+12,-75.086,5.972,5.767,0.205,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6434,149566.686,1290.027,1.90E+13,-53.838,6.013,5.722,0.29,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6435,21118.128,475.686,3.67642E+11,4.496,5.238,4.802,0.436,proximal,prox-sub-DYM34-8-sam-34-8-3-right
6436,64246.055,856.644,1.46E+13,-8.001,5.894,5.268,0.626,proximal,prox-sub-DYM34-8-sam-34-8-3-right
