 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
813,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,235338.675,2444.747,1010.445,1533.553,1.000,1.028,0.972,1.816,0,1,1293360,2413.495,3518.234,23917.225,22436.082,-1352.541,0.190,0.176,-1.423,-1.344,-30.649,1.230E13,0.036,5.686E-6,8.116E-7,3.177E-7,-1.372E-13,-3.708E-10,-8.485E-14,5.936,5.840,0.096,57.145
814,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,79469.769,6094.460,1097.487,983.797,1.000,1.200,0.833,1.555,0,1,636480,6104.705,3450.604,7471.640,9721.902,-464.895,-0.224,-0.059,-1.469,-1.426,-78.775,3.773E12,0.027,1.463E-5,1.219E-6,1.959E-7,-9.394E-14,4.006E-10,-1.830E-14,5.627,5.421,0.206,40.559
815,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,49068.228,896.912,1145.171,836.145,0.882,1.211,0.826,1.396,0,1,442935,905.646,3389.958,5965.052,3757.758,676.850,-0.133,0.002,-1.334,-1.368,15.760,2.970E12,0.022,3.417E-5,1.598E-6,7.234E-8,-1.557E-15,-2.443E-10,-2.455E-14,5.477,5.083,0.394,49.633
816,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,87535.905,6427.490,1101.272,953.774,1.000,1.047,0.955,1.512,0,1,626025,6427.948,3448.630,8992.915,9296.071,199.105,-0.105,-0.156,-1.342,-1.563,63.641,156803029570.646,0.029,6.391E-7,6.847E-9,1.779E-7,-5.295E-15,1.404E-10,3.245E-15,5.588,5.548,0.039,40.830
817,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,64964.474,5131.698,1095.216,854.158,1.000,1.080,0.926,1.342,0,1,450840,5138.915,3450.924,7159.585,8549.844,-406.501,-0.083,-0.199,-1.575,-1.521,-74.841,1.169E12,0.035,1.276E-5,2.961E-7,2.966E-7,2.878E-14,4.566E-10,8.305E-14,5.944,5.795,0.148,40.538
818,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,11297.173,482.137,1180.745,352.093,1.000,1.466,0.682,1.598,0,1,175950,483.603,3360.546,1693.541,682.221,89.620,-0.030,-0.163,-1.417,-1.324,5.025,185608617556.066,0.014,3.407E-5,1.025E-7,5.328E-9,-6.270E-17,1.645E-11,-1.076E-16,4.954,4.286,0.668,48.833
819,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,83411.176,1197.396,1086.891,876.312,1.000,1.099,0.910,2.887,0,1,557685,1211.525,3475.240,7551.441,6787.379,-3977.727,-0.224,-0.380,-1.026,-1.102,-42.257,3.562E13,0.026,2.054E-4,4.722E-6,1.322E-7,9.913E-14,1.390E-9,-3.281E-14,6.004,5.096,0.907,78.317
820,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,34358.988,1868.756,1129.276,555.533,1.000,1.059,0.944,1.695,0,1,306510,1867.307,3415.038,3170.866,3442.806,-44.608,-0.037,-0.101,-1.380,-1.382,-80.918,25106318886.319,0.022,8.719E-7,4.142E-7,3.338E-9,-5.615E-17,2.726E-12,1.107E-16,5.173,5.110,0.062,21.504
821,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,129241.493,2047.381,1041.477,1262.736,1.000,1.021,0.979,1.483,0,1,864195,2050.287,3498.047,15729.085,12985.387,29.511,0.075,-0.142,-1.509,-1.397,0.616,6.509E12,0.033,1.008E-5,1.674E-6,6.655E-9,5.856E-16,8.917E-12,-3.879E-16,5.866,5.728,0.138,59.090
822,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,103377.154,3618.680,1040.721,1075.028,1.000,1.162,0.860,1.525,0,1,766020,3615.899,3513.304,9876.552,12670.067,-1210.043,0.071,-0.220,-1.523,-1.439,-69.548,1.046E13,0.029,2.328E-5,4.416E-7,2.200E-7,3.250E-14,1.030E-9,-6.040E-14,5.778,5.540,0.239,33.858
823,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,39918.206,5407.206,1114.139,626.572,1.000,1.031,0.970,1.809,0,1,322320,5407.453,3422.955,3861.103,3395.739,-1178.450,0.170,-0.049,-1.179,-1.233,-39.415,1.860E12,0.023,5.555E-5,7.963E-7,2.628E-7,1.029E-13,1.926E-9,6.211E-14,5.585,5.089,0.496,56.138
824,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,37832.926,1481.986,1113.382,620.087,1.000,1.024,0.977,1.658,0,1,368730,1483.156,3433.209,4291.222,3746.259,-336.642,-0.127,-0.199,-1.466,-1.454,-25.506,276656281682.885,0.022,5.518E-6,3.035E-7,8.345E-8,-1.300E-14,-2.704E-12,-2.697E-15,5.274,5.118,0.156,45.234
825,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,92998.878,1660.612,1033.909,998.453,1.000,1.281,0.781,1.679,0,1,616335,1649.895,3485.829,6458.683,11357.235,-1466.256,0.267,0.295,-1.264,-1.202,-74.547,2.009E13,0.029,8.581E-5,5.758E-6,6.876E-8,2.656E-14,4.192E-10,3.414E-14,5.934,5.455,0.479,50.214
826,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,135689.818,4797.911,983.954,1215.828,1.000,1.305,0.766,1.738,0,1,858330,4826.409,3545.968,8834.589,19030.625,2599.044,-0.353,0.127,-1.144,-1.381,76.493,1.124E14,0.032,1.778E-4,2.249E-6,6.182E-8,-2.294E-14,-4.834E-10,2.273E-15,6.197,5.568,0.630,62.838
827,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,29780.540,3023.009,1103.542,571.735,1.000,1.000,1.000,1.565,0,1,328950,3021.589,3436.539,3184.407,3077.186,-639.795,0.061,0.147,-1.514,-1.435,-42.605,542388415248.373,0.019,1.524E-5,3.244E-8,2.061E-8,1.209E-17,-3.941E-11,5.326E-16,5.200,4.900,0.300,47.714
828,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,36348.024,2890.554,1068.725,625.408,1.000,1.495,0.669,1.542,0,1,322065,2893.779,3471.851,2737.335,5251.240,-768.735,-0.200,0.026,-1.390,-1.399,-74.275,2.797E12,0.025,8.372E-5,1.467E-7,1.214E-7,-5.382E-15,-4.255E-10,-1.528E-14,5.766,5.207,0.558,56.272
829,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,117472.267,219.497,1049.046,1426.628,0.725,1.618,0.618,1.269,0,1,779025,236.494,3481.062,17049.927,9017.622,-1493.385,-0.146,0.228,-1.284,-1.641,-10.199,5.721E13,0.033,1.210E-4,8.123E-7,7.421E-7,-5.665E-13,8.157E-9,1.049E-13,6.155,5.662,0.493,59.507
830,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,57058.744,2331.214,1070.239,818.651,1.000,1.107,0.904,1.761,0,1,436305,2307.531,3450.406,5969.368,4806.550,-1956.623,0.330,0.407,-1.216,-1.168,-36.725,7.271E12,0.025,8.755E-5,3.721E-6,9.664E-8,-4.041E-14,-5.929E-10,-4.154E-14,5.770,5.195,0.575,64.370
831,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,16040.611,6232.213,1106.570,433.103,1.000,1.429,0.700,1.306,0,1,162690,6235.898,3420.997,1491.056,2313.448,65.873,-0.212,0.682,-1.590,-0.929,85.449,112855873242.246,0.023,2.621E-5,1.158E-7,2.539E-6,7.665E-13,1.061E-8,1.144E-12,5.513,5.192,0.321,43.327
