 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
182,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,9119.348,1100.257,398.304,336.615,1.000,1.268,0.789,1.303,0,1,143565,1094.237,1839.536,1119.071,1059.129,30.884,0.389,0.039,-1.254,-1.718,22.930,1063567961.045,0.015,3.594E-7,5.628E-8,1.458E-7,6.721E-16,4.544E-11,-1.319E-14,4.659,4.602,0.057,38.720
183,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,30296.143,1730.274,350.598,604.668,1.000,1.072,0.933,1.294,0,1,306255,1733.857,1887.874,4075.231,3165.963,141.726,-0.061,0.082,-1.622,-1.460,8.657,277808189808.277,0.024,9.672E-6,3.255E-7,1.551E-8,1.097E-15,-8.858E-12,1.069E-16,5.422,5.231,0.191,8.366
184,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,52945.429,2701.045,345.298,763.374,1.000,1.716,0.583,1.544,0,1,408255,2695.527,1888.720,8931.326,3292.577,19.741,0.096,0.177,-1.374,-1.426,0.201,1.298E13,0.030,1.908E-4,4.222E-7,8.586E-8,1.033E-14,1.183E-9,-1.267E-14,6.131,5.412,0.720,54.236
185,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,43032.496,1195.669,339.240,706.218,1.000,1.347,0.742,1.506,0,1,388365,1200.602,1905.214,5677.470,3459.425,245.191,0.114,0.047,-1.355,-1.448,6.233,2.004E12,0.024,3.421E-5,1.022E-6,3.657E-7,-2.235E-13,2.116E-9,3.268E-15,5.557,5.190,0.366,47.444
186,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,38404.014,947.297,346.812,659.834,1.000,1.548,0.646,1.588,0,1,353430,947.332,1900.969,6666.288,2557.861,-983.725,-0.137,-0.089,-1.433,-1.365,-12.794,7.334E12,0.026,1.661E-4,5.330E-7,7.493E-8,4.277E-15,9.849E-11,-1.435E-14,5.965,5.184,0.781,63.706
187,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,26669.964,1573.527,333.182,552.961,1.000,1.118,0.895,1.538,0,1,278460,1564.642,1896.287,2795.770,2984.211,-988.972,0.326,0.059,-1.478,-1.388,-47.721,1.099E12,0.021,5.091E-5,1.688E-6,9.403E-9,-1.170E-15,5.528E-11,1.814E-16,5.482,4.965,0.517,46.468
188,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,33908.561,1903.680,334.696,625.503,1.000,1.179,0.848,1.277,0,1,289170,1898.311,1907.381,5414.605,3469.451,467.522,0.138,-0.096,-1.633,-1.553,12.837,1.347E12,0.031,5.570E-5,3.514E-7,1.582E-7,-3.729E-15,-3.730E-10,3.713E-14,5.935,5.577,0.358,36.872
189,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,88982.449,675.451,258.216,1042.833,1.000,1.158,0.863,1.363,0,1,645915,681.548,1975.868,12020.620,8951.386,-1198.981,-1.701E-4,-0.068,-1.544,-1.611,-19.000,9.799E12,0.032,3.636E-5,9.483E-8,5.795E-8,-1.473E-15,-3.416E-10,-4.035E-15,5.947,5.676,0.271,39.557
190,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,53417.910,329.396,262.002,771.815,1.000,1.241,0.806,1.482,0,1,396780,324.147,1973.607,4775.076,6637.180,451.794,0.168,-0.048,-1.372,-1.455,77.057,1.700E12,0.029,2.721E-5,9.750E-7,9.631E-8,-1.878E-14,4.293E-10,-2.277E-14,5.767,5.502,0.265,37.267
191,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,174487.803,2627.594,232.470,1757.366,0.710,1.742,0.574,1.207,0,1,860625,2604.149,2010.552,26961.186,12251.861,552.461,0.191,0.147,-1.249,-1.557,2.148,1.873E14,0.046,2.938E-4,1.011E-6,2.227E-6,-8.323E-13,3.808E-8,-3.235E-12,6.651,6.080,0.571,63.049
192,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,109615.662,2136.907,225.655,1152.279,1.000,1.126,0.888,1.404,0,1,682635,2143.552,1997.776,13544.497,10168.329,1037.896,-0.019,0.365,-1.501,-1.320,15.792,1.072E13,0.035,3.371E-5,2.431E-6,3.817E-7,2.649E-13,9.176E-11,2.550E-13,6.021,5.778,0.243,30.119
193,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,31486.521,496.744,256.701,602.652,1.000,1.490,0.671,1.454,0,1,348840,496.531,1984.722,2432.859,5205.382,519.326,-0.068,-0.037,-1.475,-1.461,79.731,3.058E12,0.022,7.203E-5,4.432E-7,1.365E-8,3.745E-16,9.584E-11,-9.936E-16,5.605,5.015,0.590,51.779
194,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,37248.040,1400.121,275.632,679.351,1.000,1.295,0.772,1.371,0,1,334050,1400.397,1953.533,4945.589,3133.123,-11.595,0.037,0.040,-1.382,-1.557,-0.367,1.098E12,0.024,2.944E-5,7.587E-7,8.776E-8,1.910E-14,-4.653E-11,1.216E-14,5.568,5.239,0.329,47.924
195,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,42491.207,1091.928,237.013,656.627,1.000,1.331,0.752,1.589,0,1,384795,1096.112,2008.631,3285.500,5964.737,554.314,-0.033,-0.073,-1.416,-1.418,78.760,3.235E12,0.024,5.678E-5,2.934E-7,2.905E-8,-2.600E-15,-1.003E-10,6.590E-16,5.661,5.193,0.468,48.418
196,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,42637.997,1618.961,227.927,691.073,1.000,1.100,0.909,1.459,0,1,373320,1624.023,2013.325,4050.380,4944.513,253.326,-0.076,0.022,-1.556,-1.438,75.231,394289060248.195,0.024,7.578E-6,3.814E-9,1.244E-8,4.671E-17,-2.990E-11,7.178E-17,5.427,5.261,0.166,37.695
